location,date,record,date,location,2019_population,total_vaccinations,total_distributed,unused_doses,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
Massachusetts,2021-10-12,21179,2021-10-12,Massachusetts,6892503,10019193.0,11278550.0,1267208,5405383.0,68.6,145.36,4728062.0,78.42,163.64,27577.0,22227.0,3225.0,0.897,226271.0,3.28
Massachusetts,2021-10-19,21186,2021-10-19,Massachusetts,6892503,10138795.0,11456890.0,1337882,5440788.0,68.98,147.1,4754331.0,78.94,166.22,23981.0,18030.0,2616.0,0.888,286908.0,4.16
Massachusetts,2021-10-26,21193,2021-10-26,Massachusetts,6892503,10275420.0,11667690.0,1418008,5485304.0,69.38,149.08,4782361.0,79.58,169.28,26504.0,19518.0,2832.0,0.885,353706.0,5.13
Massachusetts,2021-11-02,21200,2021-11-02,Massachusetts,6892503,10514213.0,12157720.0,1643507,5544967.0,69.76,152.55,4808517.0,80.45,176.39,55870.0,34113.0,4949.0,0.877,509519.0,7.39
Massachusetts,2021-11-09,21207,2021-11-09,Massachusetts,6892503,10770746.0,12455120.0,1727768,5616316.0,70.12,156.27,4832962.0,81.48,180.71,57558.0,37251.0,5405.0,0.869,673244.0,9.77
Massachusetts,2021-11-16,21214,2021-11-16,Massachusetts,6892503,11071311.0,12964340.0,2008021,5731213.0,70.47,160.63,4857106.0,83.15,188.09,101674.0,43431.0,6301.0,0.856,837540.0,12.15
Massachusetts,2021-11-23,21221,2021-11-23,Massachusetts,6892503,11377388.0,13281130.0,1960402,5843748.0,70.81,165.07,4880326.0,84.78,192.69,51755.0,49854.0,7233.0,0.859,1010493.0,14.66
Massachusetts,2021-11-30,21228,2021-11-30,Massachusetts,6892503,11610003.0,13368740.0,1927042,5912695.0,71.18,168.44,4906398.0,85.78,193.96,37660.0,44384.0,6439.0,0.87,1150152.0,16.69
Massachusetts,2021-12-07,21235,2021-12-07,Massachusetts,6892503,11954533.0,13563390.0,1797735,5994910.0,72.31,173.44,4983806.0,86.98,196.78,66057.0,49219.0,7141.0,0.882,1337861.0,19.41
Massachusetts,2021-12-14,21242,2021-12-14,Massachusetts,6892503,12312668.0,13979310.0,1722711,6076795.0,73.37,178.64,5057174.0,88.17,202.82,61436.0,53636.0,7782.0,0.884,1543772.0,22.4
Massachusetts,2021-12-21,21249,2021-12-21,Massachusetts,6892503,12659130.0,14348620.0,1792927,6161352.0,74.03,183.67,5102236.0,89.39,208.18,58762.0,52376.0,7599.0,0.885,1763445.0,25.58
Massachusetts,2021-12-28,21256,2021-12-28,Massachusetts,6892503,12901224.0,14541560.0,1781061,6225717.0,74.43,187.18,5130102.0,90.33,210.98,58566.0,48355.0,7016.0,0.89,1914833.0,27.78
Massachusetts,2022-01-04,21263,2022-01-04,Massachusetts,6892503,13114037.0,14670970.0,1691511,6283806.0,74.82,190.27,5156701.0,91.17,212.85,48108.0,33125.0,4806.0,0.894,2044317.0,29.66
Massachusetts,2022-01-11,21270,2022-01-11,Massachusetts,6892503,13373349.0,15169810.0,1816231,6357418.0,75.29,194.03,5189658.0,92.24,220.09,45646.0,37718.0,5472.0,0.891,2198781.0,31.9
Massachusetts,2022-01-18,21277,2022-01-18,Massachusetts,6892503,13617394.0,15377590.0,1844973,6431420.0,75.71,197.57,5218046.0,93.31,223.11,43135.0,37054.0,5376.0,0.886,2342211.0,33.98
Massachusetts,2022-01-25,21284,2022-01-25,Massachusetts,6892503,13803926.0,15541890.0,1789527,6503104.0,76.12,200.27,5246573.0,94.35,225.49,67658.0,33807.0,4905.0,0.888,2430545.0,35.26
Massachusetts,2022-02-01,21291,2022-02-01,Massachusetts,6892503,13943176.0,15680650.0,1770184,6548673.0,76.47,202.29,5270527.0,95.01,227.5,39580.0,26761.0,3883.0,0.889,2501297.0,36.29
Massachusetts,2022-02-08,21298,2022-02-08,Massachusetts,6892503,14018433.0,15776150.0,1772644,6574133.0,76.74,203.39,5289592.0,95.38,228.89,16809.0,18835.0,2733.0,0.889,2532645.0,36.74
Massachusetts,2022-02-15,21305,2022-02-15,Massachusetts,6892503,14137514.0,15899150.0,1791401,6609912.0,77.21,205.11,5321914.0,95.9,230.67,39837.0,17012.0,2468.0,0.889,2584457.0,37.5
Massachusetts,2022-02-22,21312,2022-02-22,Massachusetts,6892503,14177414.0,16081790.0,1904376,6624974.0,77.36,205.69,5332325.0,96.12,233.32,18073.0,15328.0,2224.0,0.889,2599345.0,37.71
Massachusetts,2022-03-01,21319,2022-03-01,Massachusetts,6892503,14279957.0,16184590.0,1921318,6634337.0,77.62,207.18,5350298.0,96.25,234.81,17185.0,11846.0,1719.0,0.882,2675140.0,38.81
Massachusetts,2022-03-08,21326,2022-03-08,Massachusetts,6892503,14330116.0,16258490.0,1938412,6660289.0,77.82,207.91,5363997.0,96.63,235.89,17754.0,8326.0,1208.0,0.882,2686246.0,38.97
Massachusetts,2022-03-15,21333,2022-03-15,Massachusetts,6892503,14367584.0,16304110.0,1945076,6677981.0,77.96,208.45,5373167.0,96.89,236.55,13470.0,6714.0,974.0,0.881,2697699.0,39.14
Massachusetts,2022-03-22,21340,2022-03-22,Massachusetts,6892503,14401665.0,16353310.0,1970275,6683446.0,78.03,208.95,5378037.0,96.97,237.26,5916.0,6128.0,889.0,0.881,2719011.0,39.45
Massachusetts,2022-03-29,21347,2022-03-29,Massachusetts,6892503,14429657.0,16423310.0,1999946,6695842.0,78.13,209.35,5385098.0,97.15,238.28,12517.0,4993.0,724.0,0.88,2728511.0,39.59
Massachusetts,2022-04-05,21354,2022-04-05,Massachusetts,6892503,14495223.0,16489710.0,2023301,6710966.0,78.28,210.3,5395728.0,97.37,239.24,36158.0,9367.0,1359.0,0.879,2769095.0,40.18
Massachusetts,2022-04-12,21361,2022-04-12,Massachusetts,6892503,14600606.0,16632110.0,2063707,6727453.0,78.5,211.83,5410677.0,97.61,241.31,40922.0,15055.0,2184.0,0.878,2843311.0,41.25
Massachusetts,2022-04-19,21368,2022-04-19,Massachusetts,6892503,14700752.0,16776010.0,2103198,6742341.0,78.68,213.29,5423055.0,97.82,243.4,34138.0,15318.0,2222.0,0.878,2916264.0,42.31
Massachusetts,2022-04-26,21375,2022-04-26,Massachusetts,6892503,14788883.0,16895210.0,2128956,6757402.0,78.85,214.56,5434669.0,98.04,245.12,32829.0,14033.0,2036.0,0.875,2978181.0,43.21
Massachusetts,2022-05-03,21382,2022-05-03,Massachusetts,6892503,14878077.0,17014710.0,2155048,6772173.0,79.01,215.86,5445948.0,98.25,246.86,31288.0,13039.0,1892.0,0.875,3041577.0,44.13
Massachusetts,2022-05-10,21389,2022-05-10,Massachusetts,6892503,14962610.0,17115710.0,2168507,6786437.0,79.17,217.09,5456798.0,98.46,248.32,29607.0,12676.0,1839.0,0.874,3101243.0,44.99
Massachusetts,2022-05-17,21396,2022-05-17,Massachusetts,6892503,15046711.0,17219610.0,2195417,6800886.0,79.32,218.31,5467431.0,98.67,249.83,30118.0,12019.0,1744.0,0.874,3160483.0,45.85
Massachusetts,2022-05-24,21403,2022-05-24,Massachusetts,6892503,15128290.0,17347810.0,2229107,6815011.0,79.48,219.49,5477863.0,98.88,251.69,30988.0,13958.0,2025.0,0.873,3217696.0,46.68
Massachusetts,2022-05-31,21410,2022-05-31,Massachusetts,6892503,15205564.0,17459310.0,2266821,6828021.0,79.61,220.61,5487218.0,99.06,253.31,15434.0,14124.0,2049.0,0.872,3272759.0,47.48
Massachusetts,2022-06-07,21417,2022-06-07,Massachusetts,6892503,15257096.0,17552710.0,2308213,6838565.0,79.71,221.36,5493999.0,99.22,254.66,22699.0,9545.0,1385.0,0.871,3307127.0,47.98
Massachusetts,2022-06-14,21424,2022-06-14,Massachusetts,6892503,15311766.0,17650810.0,2347696,6849136.0,79.81,222.15,5501238.0,99.37,256.09,18517.0,8853.0,1284.0,0.869,3344193.0,48.52
Massachusetts,2022-06-21,21431,2022-06-21,Massachusetts,6892503,15318285.0,17688910.0,2370625,6850625.0,79.83,222.25,5502236.0,99.39,256.64,6400.0,7788.0,1130.0,0.867,3348429.0,48.58
Massachusetts,2022-06-28,21438,2022-06-28,Massachusetts,6892503,15362500.0,17767210.0,2404710,6860503.0,79.92,222.89,5508507.0,99.54,257.78,,7308.0,1060.0,0.865,3376535.0,48.99
Massachusetts,2022-07-05,21445,2022-07-05,Massachusetts,6892503,15411100.0,17923410.0,2512310,6878818.0,80.02,223.59,5515045.0,99.8,260.04,,6943.0,1007.0,0.86,3400567.0,49.34
Massachusetts,2022-07-12,21452,2022-07-12,Massachusetts,6892503,15449704.0,18007310.0,2557606,6893083.0,80.08,224.15,5519240.0,100.01,261.26,,5515.0,800.0,0.858,3420866.0,49.63
Massachusetts,2022-07-19,21459,2022-07-19,Massachusetts,6892503,15487837.0,18113710.0,2625873,6906672.0,80.15,224.71,5524061.0,100.21,262.8,,7630.0,1107.0,0.855,3440720.0,49.92
Massachusetts,2022-07-26,21466,2022-07-26,Massachusetts,6892503,15543791.0,18236110.0,2692319,6921724.0,80.24,225.52,5530303.0,100.42,264.58,,7993.0,1160.0,0.852,3475518.0,50.42
Massachusetts,2022-08-02,21473,2022-08-02,Massachusetts,6892503,15599614.0,18356270.0,2756656,6935769.0,80.35,226.33,5538202.0,100.63,266.32,,7975.0,1157.0,0.85,3509590.0,50.92
Massachusetts,2022-08-09,21480,2022-08-09,Massachusetts,6892503,15643667.0,18454170.0,2810503,6945801.0,80.45,226.97,5545200.0,100.77,267.74,,6293.0,913.0,0.848,3536708.0,51.31
Massachusetts,2022-08-16,21487,2022-08-16,Massachusetts,6892503,15679355.0,18560570.0,2881215,6955426.0,80.56,227.48,5552892.0,100.91,269.29,,5098.0,740.0,0.845,3555225.0,51.58
Massachusetts,2022-08-23,21494,2022-08-23,Massachusetts,6892503,15712304.0,18637270.0,2924966,6964697.0,80.65,227.96,5559128.0,101.05,270.4,,4707.0,683.0,0.843,3572845.0,51.84
Massachusetts,2022-08-30,21501,2022-08-30,Massachusetts,6892503,15744616.0,18707970.0,2963354,6973755.0,80.74,228.43,5565117.0,101.18,271.42,,4616.0,670.0,0.842,3590269.0,52.09
Massachusetts,2022-09-06,21508,2022-09-06,Massachusetts,6892503,15773792.0,18793570.0,3019778,6982383.0,80.82,228.85,5570460.0,101.3,272.67,,4168.0,605.0,0.839,3605591.0,52.31
Massachusetts,2022-09-13,21515,2022-09-13,Massachusetts,6892503,15791771.0,19046270.0,3254499,6987875.0,80.87,229.12,5573783.0,101.38,276.33,,12546.0,1820.0,0.829,3614876.0,52.45
Massachusetts,2022-09-20,21522,2022-09-20,Massachusetts,6892503,15891234.0,19446370.0,3555136,7003836.0,81.04,230.56,5585756.0,101.62,282.14,,16001.0,2322.0,0.817,3686493.0,53.49
Massachusetts,2022-09-27,21529,2022-09-27,Massachusetts,6892503,16005329.0,19701370.0,3696041,7022006.0,81.24,232.21,5599181.0,101.88,285.84,,20212.0,2932.0,0.812,3768993.0,54.68
Massachusetts,2022-10-04,21536,2022-10-04,Massachusetts,6892503,16151378.0,20004470.0,3853092,7041102.0,81.49,234.33,5616989.0,102.16,290.24,,22270.0,3231.0,0.807,3878138.0,56.27
Massachusetts,2022-10-11,21543,2022-10-11,Massachusetts,6892503,16308908.0,20301370.0,3992462,7065087.0,81.77,236.62,5635704.0,102.5,294.54,,24672.0,3580.0,0.803,3992968.0,57.93
Massachusetts,2022-10-18,21550,2022-10-18,Massachusetts,6892503,16484143.0,20643070.0,4158927,7090616.0,82.01,239.16,5652789.0,102.87,299.5,,25034.0,3632.0,0.799,4125589.0,59.86
Massachusetts,2022-10-25,21557,2022-10-25,Massachusetts,6892503,16623462.0,20940170.0,4316708,7113359.0,82.22,241.18,5667251.0,103.2,303.81,,25829.0,3747.0,0.794,4227703.0,61.34
Massachusetts,2022-11-01,21564,2022-11-01,Massachusetts,6892503,16811175.0,21172070.0,4360895,7141198.0,82.48,243.91,5685273.0,103.61,307.18,,26816.0,3891.0,0.794,4369555.0,63.4
Massachusetts,2022-11-08,21571,2022-11-08,Massachusetts,6892503,16957023.0,22897755.0,5940732,7162857.0,82.69,246.02,5699370.0,103.92,332.21,,21455.0,3113.0,0.741,4479647.0,64.99
Massachusetts,2022-11-15,21578,2022-11-15,Massachusetts,6892503,17107934.0,21578670.0,4470736,7194733.0,82.89,248.21,5712909.0,104.38,313.07,,23757.0,3447.0,0.793,4585143.0,66.52
Massachusetts,2022-11-22,21585,2022-11-22,Massachusetts,6892503,17276794.0,21746570.0,4469776,7218151.0,83.11,250.66,5728338.0,104.72,315.51,,24123.0,3500.0,0.794,4715156.0,68.41
Massachusetts,2022-11-29,21592,2022-11-29,Massachusetts,6892503,17394953.0,22013370.0,4618417,7241238.0,83.27,252.37,5739584.0,105.06,319.38,,16880.0,2449.0,0.79,4798982.0,69.63
Massachusetts,2022-12-06,21599,2022-12-06,Massachusetts,6892503,17457178.0,22060770.0,4603592,7251960.0,83.37,253.28,5745957.0,105.22,320.07,,14898.0,2161.0,0.791,4844112.0,70.28
Massachusetts,2022-12-13,21606,2022-12-13,Massachusetts,6892503,17568473.0,22176530.0,4608057,7271113.0,83.55,254.89,5758745.0,105.49,321.75,,15899.0,2307.0,0.792,4923466.0,71.43
Massachusetts,2022-12-20,21613,2022-12-20,Massachusetts,6892503,17644635.0,22302020.0,4657385,7284891.0,83.66,256.0,5766434.0,105.69,323.57,,10880.0,1579.0,0.791,4978161.0,72.23
Massachusetts,2022-12-27,21620,2022-12-27,Massachusetts,6892503,17647728.0,22478150.0,4830422,7289256.0,83.67,256.04,5767257.0,105.76,326.12,,14447.0,2096.0,0.785,4976066.0,72.2
Massachusetts,2023-01-03,21627,2023-01-03,Massachusetts,6892503,17765199.0,22540490.0,4775291,7309226.0,83.84,257.75,5778917.0,106.05,327.03,,16782.0,2435.0,0.788,5061907.0,73.44
Massachusetts,2023-01-10,21634,2023-01-10,Massachusetts,6892503,17808499.0,22649530.0,4841031,7317814.0,83.91,258.37,5783520.0,106.17,328.61,,6904.0,1002.0,0.786,5092016.0,73.88
Massachusetts,2023-01-17,21641,2023-01-17,Massachusetts,6892503,17857661.0,22759530.0,4901869,7326853.0,83.99,259.09,5788907.0,106.3,330.21,,7023.0,1019.0,0.785,5126752.0,74.38
Massachusetts,2023-01-24,21642,2023-01-18,Massachusetts,6892503,17897697.0,22824090.0,4926393,7335689.0,84.06,259.67,5793776.0,106.43,331.14,,5719.0,830.0,0.784,5153083.0,74.76
Michigan,2021-01-12,21643,2021-01-12,Michigan,9986857,227685.0,768150.0,540465,207786.0,0.19,2.28,19472.0,2.08,7.69,,,,0.296,,
Michigan,2021-01-19,21650,2021-01-19,Michigan,9986857,483592.0,773750.0,480631,417228.0,0.63,4.84,62780.0,4.18,7.75,63834.0,63834.0,6392.0,0.625,,
Michigan,2021-01-26,21657,2021-01-26,Michigan,9986857,742270.0,1289025.0,546755,611090.0,1.2,7.43,119962.0,6.12,12.91,57207.0,39100.0,3915.0,0.664,,
Michigan,2021-02-02,21664,2021-02-02,Michigan,9986857,1015483.0,1608250.0,592767,801811.0,2.01,10.17,200265.0,8.03,16.1,55760.0,40251.0,4030.0,0.738,,
Michigan,2021-02-09,21671,2021-02-09,Michigan,9986857,1309883.0,1846625.0,586732,950705.0,3.44,13.12,343580.0,9.52,18.49,59006.0,42057.0,4211.0,0.782,,
Michigan,2021-02-16,21678,2021-02-16,Michigan,9986857,1657007.0,2134425.0,506401,1124024.0,5.16,16.59,515237.0,11.26,21.37,72229.0,50433.0,5050.0,0.836,,
Michigan,2021-02-23,21685,2021-02-23,Michigan,9986857,1985511.0,2448580.0,465224,1310846.0,6.89,19.88,688417.0,13.13,24.52,115096.0,52608.0,5268.0,0.865,,
Michigan,2021-03-02,21692,2021-03-02,Michigan,9986857,2389534.0,3103600.0,714066,1536958.0,8.71,23.93,870088.0,15.39,31.08,79746.0,57718.0,5779.0,0.872,,
Michigan,2021-03-09,21699,2021-03-09,Michigan,9986857,2787289.0,3758740.0,971451,1805357.0,10.11,27.91,1009603.0,18.08,37.64,82241.0,58331.0,5841.0,0.822,,
Michigan,2021-03-16,21706,2021-03-16,Michigan,9986857,3245598.0,4269320.0,1023722,2105973.0,11.93,32.5,1191877.0,21.09,42.75,93869.0,65473.0,6556.0,0.808,,
Michigan,2021-03-23,21713,2021-03-23,Michigan,9986857,3776838.0,5015690.0,1238852,2463672.0,14.06,37.82,1404164.0,24.67,50.22,104837.0,82529.0,8264.0,0.825,,
Michigan,2021-03-30,21720,2021-03-30,Michigan,9986857,4329057.0,5813980.0,1484923,2801025.0,16.63,43.35,1661102.0,28.05,58.22,107526.0,78888.0,7899.0,0.818,,
Michigan,2021-04-06,21727,2021-04-06,Michigan,9986857,4937557.0,6733310.0,1795753,3154400.0,19.51,49.44,1948930.0,31.59,67.42,130473.0,90770.0,9089.0,0.805,,
Michigan,2021-04-13,21734,2021-04-13,Michigan,9986857,5620259.0,7416310.0,1809374,3565157.0,23.28,56.28,2324765.0,35.7,74.26,149570.0,97529.0,9766.0,0.795,,
Michigan,2021-04-20,21741,2021-04-20,Michigan,9986857,6234096.0,8244950.0,2010854,3892446.0,26.46,62.42,2642848.0,38.98,82.56,124509.0,99708.0,9984.0,0.788,,
Michigan,2021-04-27,21748,2021-04-27,Michigan,9986857,6859562.0,9199070.0,2339508,4155224.0,30.19,68.69,3015497.0,41.61,92.11,113349.0,90723.0,9084.0,0.782,,
Michigan,2021-05-04,21755,2021-05-04,Michigan,9986857,7325604.0,9879700.0,2554096,4322662.0,33.3,73.35,3325862.0,43.28,98.93,97950.0,88267.0,8838.0,0.77,,
Michigan,2021-05-11,21762,2021-05-11,Michigan,9986857,7773743.0,10295950.0,2529400,4474136.0,36.53,77.84,3648246.0,44.8,103.09,86769.0,64020.0,6410.0,0.769,,
Michigan,2021-05-18,21769,2021-05-18,Michigan,9986857,8137664.0,10577110.0,2594295,4607412.0,38.98,81.48,3892532.0,46.13,105.91,71447.0,63396.0,6348.0,0.769,,
Michigan,2021-05-25,21776,2021-05-25,Michigan,9986857,8489240.0,10984640.0,2566391,4776232.0,40.93,85.0,4088004.0,47.83,109.99,78134.0,54115.0,5419.0,0.774,,
Michigan,2021-06-01,21783,2021-06-01,Michigan,9986857,8714009.0,11229100.0,2590095,4882092.0,42.22,87.25,4216249.0,48.89,112.44,80768.0,46269.0,4633.0,0.776,,
Michigan,2021-06-08,21790,2021-06-08,Michigan,9986857,8886592.0,11388960.0,2600366,4949232.0,43.35,88.98,4329582.0,49.56,114.04,38574.0,33062.0,3311.0,0.78,,
Michigan,2021-06-15,21797,2021-06-15,Michigan,9986857,9109439.0,11442840.0,2475307,5024366.0,44.91,91.21,4485169.0,50.31,114.58,44242.0,32942.0,3299.0,0.796,,
Michigan,2021-06-22,21804,2021-06-22,Michigan,9986857,9285546.0,11540150.0,2341214,5084444.0,46.14,92.98,4608073.0,50.91,115.55,75985.0,34913.0,3496.0,0.805,,
Michigan,2021-06-29,21811,2021-06-29,Michigan,9986857,9411471.0,11588390.0,2244038,5130537.0,46.99,94.24,4693169.0,51.37,116.04,58188.0,26908.0,2694.0,0.812,,
Michigan,2021-07-06,21818,2021-07-06,Michigan,9986857,9468301.0,11618810.0,2165543,5155585.0,47.35,94.81,4728832.0,51.62,116.34,15145.0,18015.0,1804.0,0.815,,
Michigan,2021-07-13,21825,2021-07-13,Michigan,9986857,9582679.0,11712540.0,2176030,5201454.0,47.95,95.95,4788482.0,52.08,117.28,33136.0,16340.0,1636.0,0.818,,
Michigan,2021-07-20,21832,2021-07-20,Michigan,9986857,9672048.0,11791880.0,2157265,5236848.0,48.33,96.85,4826819.0,52.44,118.07,33567.0,17972.0,1800.0,0.82,,
Michigan,2021-07-27,21839,2021-07-27,Michigan,9986857,9753706.0,11928460.0,2186893,5276788.0,48.65,97.67,4858654.0,52.84,119.44,15482.0,15795.0,1582.0,0.821,,
Michigan,2021-08-03,21846,2021-08-03,Michigan,9986857,9828892.0,12051770.0,2237773,5324147.0,48.97,98.42,4890859.0,53.31,120.68,15621.0,11269.0,1128.0,0.818,,
Michigan,2021-08-10,21853,2021-08-10,Michigan,9986857,9908203.0,12204280.0,2318745,5376820.0,49.28,99.21,4921730.0,53.84,122.2,14884.0,11663.0,1168.0,0.815,,
Michigan,2021-08-17,21860,2021-08-17,Michigan,9986857,9986330.0,12344500.0,2365136,5423670.0,49.63,99.99,4955984.0,54.31,123.61,14448.0,12441.0,1246.0,0.811,,
Michigan,2021-08-24,21867,2021-08-24,Michigan,9986857,10080912.0,12609020.0,2561958,5468125.0,50.03,100.94,4996080.0,54.75,126.26,19179.0,13512.0,1353.0,0.803,,
Michigan,2021-08-31,21874,2021-08-31,Michigan,9986857,10187046.0,12871020.0,2702407,5516637.0,50.5,102.0,5043602.0,55.24,128.88,18846.0,15162.0,1518.0,0.8,,
Michigan,2021-09-07,21881,2021-09-07,Michigan,9986857,10276607.0,13032980.0,2783551,5554589.0,50.9,102.9,5083552.0,55.62,130.5,17015.0,15340.0,1536.0,0.79,4772.0,0.05
Michigan,2021-09-14,21888,2021-09-14,Michigan,9986857,10352589.0,13167470.0,2832370,5585777.0,51.26,103.66,5119223.0,55.93,131.85,19178.0,11418.0,1143.0,0.788,16387.0,0.16
Michigan,2021-09-21,21895,2021-09-21,Michigan,9986857,10480280.0,13330410.0,2884733,5645040.0,51.83,104.94,5176433.0,56.52,133.48,45143.0,18242.0,1827.0,0.786,31421.0,0.31
Michigan,2021-09-28,21902,2021-09-28,Michigan,9986857,10582485.0,13499370.0,2954593,5681582.0,52.2,105.96,5213156.0,56.89,135.17,20048.0,18225.0,1825.0,0.786,62416.0,0.62
Michigan,2021-10-05,21909,2021-10-05,Michigan,9986857,10627069.0,13528820.0,2922491,5691822.0,52.28,106.41,5221120.0,56.99,135.47,22294.0,25173.0,2521.0,0.786,89496.0,0.9
Michigan,2021-10-12,21916,2021-10-12,Michigan,9986857,10972618.0,13869960.0,2990946,5719301.0,52.71,109.87,5264411.0,57.27,138.88,78776.0,33819.0,3386.0,0.791,362945.0,3.63
Michigan,2021-10-19,21923,2021-10-19,Michigan,9986857,11103858.0,14053130.0,2970841,5745895.0,52.97,111.18,5289972.0,57.53,140.72,29167.0,29898.0,2994.0,0.791,444073.0,4.45
Michigan,2021-10-26,21930,2021-10-26,Michigan,9986857,11287404.0,14329880.0,3126025,5785238.0,53.31,113.02,5324409.0,57.93,143.49,51041.0,26221.0,2626.0,0.788,556286.0,5.57
Michigan,2021-11-02,21937,2021-11-02,Michigan,9986857,11566071.0,14891920.0,3325849,5826968.0,53.58,115.81,5351156.0,58.35,149.12,51878.0,41232.0,4129.0,0.783,768950.0,7.7
Michigan,2021-11-09,21944,2021-11-09,Michigan,9986857,11836574.0,15428290.0,3591716,5875001.0,53.85,118.52,5377840.0,58.83,154.49,52924.0,39709.0,3976.0,0.774,968118.0,9.69
Michigan,2021-11-16,21951,2021-11-16,Michigan,9986857,12167903.0,15908600.0,3840839,5969227.0,54.12,121.84,5404429.0,59.77,159.3,95354.0,47333.0,4740.0,0.766,1182101.0,11.84
Michigan,2021-11-23,21958,2021-11-23,Michigan,9986857,12502388.0,16343680.0,3922757,6056767.0,54.37,125.19,5430099.0,60.65,163.65,62338.0,54871.0,5494.0,0.766,1407087.0,14.09
Michigan,2021-11-30,21965,2021-11-30,Michigan,9986857,12750259.0,16473840.0,3845881,6115092.0,54.59,127.67,5451997.0,61.23,164.96,130484.0,49403.0,4947.0,0.774,1577357.0,15.79
Michigan,2021-12-07,21972,2021-12-07,Michigan,9986857,13083449.0,16853470.0,3848557,6175261.0,55.27,131.01,5519936.0,61.83,168.76,69462.0,65069.0,6515.0,0.78,1785990.0,17.88
Michigan,2021-12-14,21979,2021-12-14,Michigan,9986857,13402445.0,17376240.0,4057819,6228816.0,55.9,134.2,5582626.0,62.37,173.99,111646.0,48050.0,4811.0,0.774,1991976.0,19.95
Michigan,2021-12-21,21986,2021-12-21,Michigan,9986857,13697167.0,17699720.0,4149623,6280955.0,56.37,137.15,5629547.0,62.89,177.23,51402.0,52209.0,5228.0,0.775,2190481.0,21.93
Michigan,2021-12-28,21993,2021-12-28,Michigan,9986857,13909514.0,17851710.0,4060057,6322530.0,56.68,139.28,5660716.0,63.31,178.75,68924.0,41902.0,4196.0,0.781,2331674.0,23.35
Michigan,2022-01-04,22000,2022-01-04,Michigan,9986857,14089732.0,18022240.0,4055989,6361901.0,56.98,141.08,5690977.0,63.7,180.46,40195.0,32442.0,3248.0,0.783,2444065.0,24.47
Michigan,2022-01-11,22007,2022-01-11,Michigan,9986857,14295769.0,18618690.0,4377815,6406312.0,57.34,143.15,5726397.0,64.15,186.43,38492.0,30418.0,3046.0,0.78,2572365.0,25.76
Michigan,2022-01-18,22014,2022-01-18,Michigan,9986857,14479059.0,18919710.0,4481781,6446975.0,57.64,144.98,5756914.0,64.55,189.45,31156.0,29657.0,2970.0,0.766,2686239.0,26.9
Michigan,2022-01-25,22021,2022-01-25,Michigan,9986857,14616141.0,19150050.0,4556348,6489068.0,57.97,146.35,5789101.0,64.98,191.75,24415.0,25117.0,2515.0,0.765,2751430.0,27.55
Michigan,2022-02-01,22028,2022-02-01,Michigan,9986857,14713368.0,19289090.0,4589704,6510061.0,58.2,147.33,5812467.0,65.19,193.14,21464.0,18952.0,1898.0,0.763,2805268.0,28.09
Michigan,2022-02-08,22035,2022-02-08,Michigan,9986857,14840450.0,19446820.0,4606370,6536733.0,58.53,148.6,5845252.0,65.45,194.72,36123.0,18155.0,1818.0,0.766,2873790.0,28.78
Michigan,2022-02-15,22042,2022-02-15,Michigan,9986857,14968955.0,19609610.0,4650974,6563199.0,58.83,149.89,5874983.0,65.72,196.35,51160.0,19864.0,1989.0,0.764,2946881.0,29.51
Michigan,2022-02-22,22049,2022-02-22,Michigan,9986857,15112295.0,19925730.0,4820392,6582520.0,59.04,151.32,5896569.0,65.91,199.52,59244.0,25976.0,2601.0,0.764,3050117.0,30.54
